Reger, Max;Aus meinem Tagebuch, Op.82;16535
Reger, Max;Auserlesene Stücke aus Opern von Richard Wagner, für 2 Klaviere zu 4 Händen übertragen von Max Reger;16536
Reger, Max;8 Ausgewählte Volkslieder;16537
Reger, Max;Bach Transcriptions;16538
Reger, Max;Commit thy ways to the Lord;16539
Reger, Max;Bläserserenade;16540
Reger, Max;Blätter und Blüten, 12 Klavierstücke o.Op.;16541
Reger, Max;9 Bunte Blätter, Op.36;16542
Reger, Max;6 Burlesques, Op.58;16543
Reger, Max;111 Canons in all Minor and Major Keys for piano;16544
Reger, Max;Caprice for Cello and Piano;16545
Reger, Max;Caprice for Piano;16546
Reger, Max;Cello Sonata No.1, Op.5;16547
Reger, Max;Cello Sonata No.2, Op.28;16548
Reger, Max;Cello Sonata No.3, Op.78;16549
Reger, Max;Cello Sonata No.4, Op.116;16550
Reger, Max;7 Charakterstücke, Op.32;16551
Reger, Max;Choral Preludes for Organ, Op.79b;16552
Reger, Max;Phantasie für Orgel über den Choral 'Ein feste Burg ist unser Gott', Op.27;16553
Reger, Max;Phantasie für Orgel über den Choral 'Freu dich sehr, o meine Seele', Op.30;16554
Reger, Max;2 Phantasien für Orgel über die Choräle 'Wie schön leucht't uns der Morgenstern' und 'Straf' mich nicht in deinem Zorn', Op.40;16555
Reger, Max;3 Choral-Phantasien für Orgel, Op.52;16556
Reger, Max;52 Chorale Preludes;16557
Reger, Max;Clarinet Quintet, Op.146;16558
Reger, Max;2 Compositions for Violin and Piano, Op.87;16559
Reger, Max;Concerto 'In Old Style' for Violin and Orchestra, Op.123;16560
Reger, Max;20 Deutsche Tänze, Op.10;16561
Reger, Max;3 Duos in Old Style for Two Violins;16562
Reger, Max;Eine Ballett-Suite Op.130;16563
Reger, Max;Eine Lustspielouvertüre, Op.120;16564
Reger, Max;Eine vaterländische Ouvertüre, Op.140;16565
Reger, Max;8 Episodes, Op.115;16566
Reger, Max;Der evangelische Kirchenchor;16567
Reger, Max;&amp;quot;Ewig dein!&amp;quot; - Salonstück;16568
Reger, Max;7 Fantasiestücke, Op.26;16569
Reger, Max;Fughette über das Deutschlandlied;16570
Reger, Max;2 Geistliche Gesänge, Op.19;16571
Reger, Max;5 Humoresques, Op.20;16572
Reger, Max;Improvisation über den Walzer 'An der schönen blauen Donau' von J. Strauss;16573
Reger, Max;Improvisations, Op.18;16574
Reger, Max;In der Nacht;16575
Reger, Max;Six Intermezzi for piano, Op.45;16576
Reger, Max;Introduction, Passacaglia and Fugue, Op.96;16577
Reger, Max;Introduction und Passacaglia für Orgel (in d-Moll), ohne Opus;16578
Reger, Max;Introduktion, Passacaglia und Fuge für Orgel (in e-Moll);16579
Reger, Max;6 Klavierstücke, Op. 24;16580
Reger, Max;Dreissig kleine Choralvorspiele zu den gebräuchlichsten Chorälen, Op.135a;16581
Reger, Max;12 kleine Stücke nach eigenen Liedern, Op.103c;16582
Reger, Max;Fünf leicht ausführbare Präludien und Fugen für die Orgel;16583
Reger, Max;Lieder von Johannes Brahms für Pianoforte Solo     ;16584
Reger, Max;18 Lieder, Op.75;16585
Reger, Max;4 Lieder, Op.97;16586
Reger, Max;10 Little Pieces, Op.44;16587
Reger, Max;Lose Blätter;16588
Reger, Max;Lyric Andante;16589
Reger, Max;Marsch der Stiftsdamen;16590
Reger, Max;Monologe - 12 Stücke für Orgel, Op.63;16591
Reger, Max;Die Nonnen, Op.112;16592
Reger, Max;Erste Sonate für Orgel, Op.33;16593
Reger, Max;Sonate (No.2) für Orgel in d-Moll, Op.60;16594
Reger, Max;Organ Transcription of Bach's Piano Toccata in d, BWV 913;16595
Reger, Max;Drei Orgelstücke, Op.7;16596
Reger, Max;Perpetuum mobile for Piano;16597
Reger, Max;Petite caprice for Violin and Piano;16598
Reger, Max;Phantasie und Fuge (in c-Moll) für Orgel;16599
Reger, Max;Fantasie und Fuge op.135b;16600
Reger, Max;Phantasie und Fuge über den Namen B-A-C-H;16601
Reger, Max;Piano Concerto, Op.114;16602
Reger, Max;6 Piano Pieces 'Grüße an die Jugend';16603
Reger, Max;4 Piano Pieces;16604
Reger, Max;Piano Quartet No.1, Op.113;16605
Reger, Max;Piano Quartet No.2, Op.133;16606
Reger, Max;Piano Quintet No.1;16607
Reger, Max;Piano Quintet No.2, Op.64;16608
Reger, Max;Piano Trio No.1, Op.2;16609
Reger, Max;Piano Trio No.2, Op.102;16610
Reger, Max;2 Pieces for Cello and Piano, Op.79e;16611
Reger, Max;6 Pieces for Piano 4-hands, Op.94;16612
Reger, Max;10 Pieces for Piano, Op.79a;16613
Reger, Max;5 Pièces pittoresques, Op.34;16614
Reger, Max;4 Preludes and Fugues for Violin, Op.117;16615
Reger, Max;Vier Präludien und Fugen für die Orgel;16616
Reger, Max;Prelude and Fugue in G-sharp minor;16617
Reger, Max;5 Preludes and Fugues, Op.99;16618
Reger, Max;Der 100. Psalm, Op.106;16619
Reger, Max;Requiem Op. 144b;16620
Reger, Max;Responsories for Choir;16621
Reger, Max;2 Romances for Violin and Small Orchestra, Op.50;16622
Reger, Max;A Romantic Suite, Op.125;16623
Reger, Max;Romanze for Violin and Piano in g major (1902);16624
Reger, Max;Romanze in a-Moll, für Orgel;16625
Reger, Max;Scherzino for Horn and Strings;16626
Reger, Max;Scherzo for Piano;16627
Reger, Max;Three six-part choruses;16628
Reger, Max;Serenade for Flute, Violin and Viola, Op.141a;16629
Reger, Max;Serenade for Orchestra, Op.95;16630
Reger, Max;7 Silhouettes, Op.53;16631
Reger, Max;Simple Songs, Op.76;16632
Reger, Max;Sinfonietta, Op.90;16633
Reger, Max;4 Sonatines, Op.89;16636
Reger, Max;5 Special Studies after Chopin;16637
Reger, Max;4 Special Studies for the Left Hand Alone;16638
Reger, Max;2 Spiritual Songs, Op.105;16639
Reger, Max;String Quartet, Op.54, No.1;16640
Reger, Max;String Quartet No.1, Op.54/2;16641
Reger, Max;String Quartet, Op.74;16642
Reger, Max;String Quartet No.4, Op.109;16643
Reger, Max;String Quartet, Op.121;16644
Reger, Max;String Trio No. 1 in A Minor, Op. 77B;16645
Reger, Max;String Trio, Op.141b;16646
Reger, Max;Seven Pieces for organ, op 145;16647
Reger, Max;12 Stücke für die Orgel, Op.59;16648
Reger, Max;12 Stücke für die Orgel, Op.65;16649
Reger, Max;12 Stücke für die Orgel, Op.80;16650
Reger, Max;Erste Suite für Orgel in E-moll, Op.16;16651
Reger, Max;Suite (No.2) für Orgel in g-Moll, Op.92;16652
Reger, Max;Suite for Violin and Piano, Op.79d;16653
Reger, Max;Suite for Violin and Piano, Op.103a;16654
Reger, Max;Suite im alten Stil, Op.93;16655
Reger, Max;3 Suites for Solo Cello, Op.131c;16656
Reger, Max;3 Suites for Solo Viola, Op.131d;16657
Reger, Max;Symphonische Phantasie und Fuge für Orgel (in d-Moll), Op.57;16658
Reger, Max;Symphonischer Prolog zu einer Tragödie, Op.108;16659
Reger, Max;Tarantella for Clarinet and Piano;16660
Reger, Max;4 Tone Poems after Arnold Böcklin, Op.128;16661
Reger, Max;Tragt, blaue Träume;16662
Reger, Max;Träume am Kamin;16663
Reger, Max;Sechs Trios für die Orgel;16664
Reger, Max;Variations and Fugue on 'God Save the King';16665
Reger, Max;Variations and Fugue on a Theme of Beethoven, Op.86;16666
Reger, Max;Variations and Fugue on a Theme of Hiller, Op.100;16667
Reger, Max;Variations and Fugue on a Theme of Johann Sebastian Bach, Op.81;16668
Reger, Max;Variationen und Fuge über ein Thema von W. A. Mozart;16669
Reger, Max;Variations and Fugue on a Theme of Telemann, Op.134;16670
Reger, Max;Introduktion, Variationen und Fuge über ein Originalthema (in fis-Moll) für Orgel, Op.73;16671
Reger, Max;Violin Concerto, Op.101;16672
Reger, Max;4 Violin Solo Sonatas;16673
Reger, Max;Violin Sonata No.1, Op.1;16674
Reger, Max;Violin Sonata No.2, Op.3;16675
Reger, Max;Violin Sonata No.3, Op.41;16676
Reger, Max;Violin Sonata No.4, Op.72;16677
Reger, Max;Violin Sonata No.5, Op.84;16678
Reger, Max;Violin Sonata No.6, Op.103b/1;16679
Reger, Max;Violin Sonata No.7, Op.103b/2;16680
Reger, Max;Violin Sonata No.8, Op.122;16681
Reger, Max;Violin Sonata No.9, Op.139;16682
Reger, Max;7 Waltzes, Op.11;16683
Reger, Max;6 Waltzes, Op.22;16684
Reger, Max;12 Walzercapricen;16685
Reger, Max;Sonate B-dur für Klarinette (Bratsche oder Violine) und Klavier, Op.107;24856
Reger, Max;2 Sonatas for Clarinet (or Viola), Op.49;24857
Reger, Max;Hymne der Liebe;24858
Reger, Max;Andante and Rondo, Op.147;29698
Reger, Max;111 Canons in all Minor and Major Keys for piano;29699
Reger, Max;Der Einsiedler, Op.144a;29700
Reger, Max;Introduction und Passacaglia für Orgel (in d-Moll), ohne Opus;29701
Reger, Max;Overture 'Heroide';29702
Reger, Max;2 Spiritual Songs, Op.105;29703
Reger, Max;Serenade, Op.77a;29704
Reger, Max;String Trio, Op.141b;29705
Reger, Max;Symphoniesatz in d minor;29706
Regondi, Giulio;1er Air Varie;16686
Regondi, Giulio;2me Air Varie;16687
Regondi, Giulio;Etude No.3;16688
Regondi, Giulio;Etude No.14;16689
Regondi, Giulio;Rondo Caprice;16690
Regondi, Giulio;Introduction et Caprice;16691
Regondi, Giulio;Reviere - Nocturne;16692
Regondi, Giulio;Reviere - Nocturne;29707
Reicha, Anton;L'Art de Varier, op.57;16693
Reicha, Anton;36 Fugues  composées d’après un nouveau système;16694
Reicha, Anton;Grand Quartet, Op.104;16695
Reicha, Anton;24 Horn Trios;16696
Reicha, Anton;Piano Trio, Op.47;16697
Reicha, Anton;6 Piano Trios, Op.101;16698
Reicha, Anton;Quintet for Clarinet and Strings;16699
Reicha, Anton;Quintuor I en Mi mineur, Op.88 No.1;16700
Reicha, Anton;Quintuor III en Sol majeur, Op.88 No.3;16701
Reicha, Anton;Quintuor VI en Fa majeur, Op.88 No.6;16702
Reicha, Anton;Quintuor VII en Ut majeur, Op.91 No.1;16703
Reicha, Anton;Quintuor en Là mineur, Op.91 No.2;16704
Reicha, Anton;Quintuor en Ré majeur, Op.91 No.3;16705
Reicha, Anton;Quintuor en Sol mineur, Op.91 No.4;16706
Reicha, Anton;Quintuor en La majeur, Op.91 No.5;16707
Reicha, Anton;Quintuor en Ut mineur, Op.91 No.6;16708
Reicha, Anton;Wind Quintet;16709
Reicha, Anton;Quintuor en Fà mineur, Op.99 No.2;16710
Reicha, Anton;Wind Quintet;16711
Reicha, Anton;Wind Quintet;16712
Reicha, Anton;Wind Quintet;16713
Reicha, Anton;Wind Quintet;16714
Reicha, Anton;Wind Quintet;16715
Reicha, Anton;Wind Quintet;16716
Reicha, Anton;Wind Quintet;16717
Reicha, Anton;Wind Quintet;16718
Reicha, Anton;Wind Quintet;16719
Reicha, Anton;Wind Quintet No.24;16720
Reicha, Anton;Compositionslehre;29708
Reicha, Anton;Quintuor I en Mi mineur, Op.88 No.1;29709
Reicha, Anton;Wind Quintet No.2, Op.88 No.2;29710
Reicha, Anton;Quintuor III en Sol majeur, Op.88 No.3;29711
Reicha, Anton;Quintuor VI en Fa majeur, Op.88 No.6;29712
Reicha, Anton;Quintuor VII en Ut majeur, Op.91 No.1;29713
Reicha, Anton;Quintuor en Là mineur, Op.91 No.2;29714
Reicha, Anton;Quintuor en Ré majeur, Op.91 No.3;29715
Reicha, Anton;Quintuor en Sol mineur, Op.91 No.4;29716
Reicha, Anton;Quintuor en La majeur, Op.91 No.5;29717
Reicha, Anton;Quintuor en Ut mineur, Op.91 No.6;29718
Reicha, Anton;Wind Quintet;29719
Reicha, Anton;Quintuor en Fà mineur, Op.99 No.2;29720
Reicha, Anton;Wind Quintet;29721
Reicha, Anton;Wind Quintet;29722
Reicha, Anton;Wind Quintet;29723
Reicha, Anton;Wind Quintet;29724
Reicha, Anton;Wind Quintet;29725
Reicha, Anton;Wind Quintet;29726
Reicha, Anton;Wind Quintet;29727
Reicha, Anton;Wind Quintet;29728
Reicha, Anton;Wind Quintet;29729
Reicha, Anton;Wind Quintet No.24;29730
Reichardt, Johann Friedrich;12 Élégies et Romances avec Accompagnement de Forte-Piano ou Harpe;16722
Reichardt, Johann Friedrich;Klage;16723
Reichardt, Johann Friedrich;Beckers Taschenbuch;23109
Reichardt, Johann Friedrich;Der Abend;24859
Reichardt, Johann Friedrich;Goethe's Lieder, Oden, Balladen und Romanzen;24860
Reichardt, Johann Friedrich;Hänschen und Gretchen, and Amors Guckkasten (La lanterne magique de l’amour);24861
Reichardt, Johann Friedrich;Lieder der Liebe und der Einsamkeit;24862
Reichardt, Johann Friedrich;Miltons Morgengesang;24863
Reichardt, Johann Friedrich;Violin Concerto in E flat;24864
Reichardt, Johann Friedrich;Briefe eines aufmerksamen Reisenden die Musik betreffend;29731
Reichardt, Johann Friedrich;Cembalo Concerto in G minor;29732
Reichardt, Johann Friedrich;Heilige Nacht;29733
Reichardt, Johann Friedrich;Klavierstück über eine Petrarchische Ode;29734
Reichardt, Johann Friedrich;Piano Sonata in F minor;29735
Reichardt, Louise;12 Gesänge;16724
Reiche, Gottfried;Quatricinia;16725
Reichenauer, Antonín;Cello Concerto in D major, L.10;16726
Reichenauer, Antonín;Bassoon Concerto in C major;29736
Reichenauer, Antonín;Bassoon Concerto in F major;29737
Reichenauer, Antonín;Bassoon Concerto in G minor;29738
Reichenauer, Antonín;Oboe and Bassoon Concerto in B flat major;29739
Reichenauer, Antonín;Oboe and Bassoon Concerto in F major;29740
Reichenauer, Antonín;Oboe Concerto in B flat major;29741
Reichenauer, Antonín;Oboe Concerto in F major;29742
Reichenauer, Antonín;Oboe Concerto in G major;29743
Reichenauer, Antonín;Ouverture-Suite No.1 in B flat major;29744
Reichenauer, Antonín;Ouverture-Suite No.2 in B flat major;29745
Reichenauer, Antonín;Trio Sonata in D major;29746
Reichenauer, Antonín;Violin Concerto in G major;29747
Reincken, Johann Adam;Complete Organ Works;16727
Reincken, Johann Adam;Partite diverse sopra l'Aria: Schweiget mir von Weiber nehmen;16728
Reincken, Johann Adam;Hortus Musicus;29748
Reinecke, Carl;Alte und neue Tänze, Op.57;16729
Reinecke, Carl;Andante and Variations, Op.6;16730
Reinecke, Carl;Ballade, Op.288;16731
Reinecke, Carl;Improvisada über ein französisches Volkslied aus dem 17. Jahrhundert;16732
Reinecke, Carl;Biblische Bilder;16733
Reinecke, Carl;Cadenzas to Classical Piano Concertos, Op.87;16734
Reinecke, Carl;Sonate fur Pianoforte &amp;amp; Violoncello (Violine od. Viola);16735
Reinecke, Carl;Cello Sonata No.2, Op.89;16736
Reinecke, Carl;Cello Sonata No.3, Op.238;16737
Reinecke, Carl;3 Easy Piano Trios, Op.159;16738
Reinecke, Carl;Ein Märchen ohne Worte, Op.165;16739
Reinecke, Carl;24 Études;16740
Reinecke, Carl;3 Fantasiestücke for Viola and Piano, Op.43;16741
Reinecke, Carl;Fantasiestücke, Op.7;16742
Reinecke, Carl;Fest-Ouvertüre, Op.218;16743
Reinecke, Carl;Hausmusik, Op.77;16744
Reinecke, Carl;Impromptu, Op.66;16745
Reinecke, Carl;Improvisata über eine Gavotte von Gluck, Op.125;16746
Reinecke, Carl;Kinder-Sinfonie, Op.239;16747
Reinecke, Carl;15 kleine Fantasiestücke, Op.17;16748
Reinecke, Carl;Lieder der Nacht, Op.31;16749
Reinecke, Carl;Mädchenlieder, Op.88;16750
Reinecke, Carl;Kleine Fantasiestücke für das Pianoforte;16751
Reinecke, Carl;Novellette, Op.226;16752
Reinecke, Carl;Octet, Op.216;16753
Reinecke, Carl;Piano Concerto No.1, Op.72;16754
Reinecke, Carl;Piano Concerto No.2, Op.120;16755
Reinecke, Carl;Piano Concerto No.3, Op.144;16756
Reinecke, Carl;Piano Concerto, Op.254;16757
Reinecke, Carl;4 Piano Pieces, Op.129;16758
Reinecke, Carl;Piano Quintet;16759
Reinecke, Carl;Piano Trio No.2;16760
Reinecke, Carl;3 Pieces for Cello and Piano, Op.146;16761
Reinecke, Carl;Sonata 'Undine', Op.167;16762
Reinecke, Carl;2 Sonatas for 2 Pianos, Op.275;16763
Reinecke, Carl;Sonate für die linke Hand alleine;16764
Reinecke, Carl;6 Sonatinas for Piano 4 Hands, Op.127b;16765
Reinecke, Carl;Sonatinas, Op.47;16766
Reinecke, Carl;3 Sonatinas, Op.98;16767
Reinecke, Carl;2 Sonatinas, Op.136;16768
Reinecke, Carl;4 Songs, Op.111;16769
Reinecke, Carl;String Quartet No.4, Op.211;16770
Reinecke, Carl;12 Studien in kanonischer Weise, Op.130;16771
Reinecke, Carl;Trauermarsch, Op.200;16772
Reinecke, Carl;Klaviertrio op. 264;16773
Reinecke, Carl;Trio for piano, oboe and horn, Op.188;16774
Reinecke, Carl;Variationen über eine Sarabande von J.S. Bach, Op.24;16775
Reinecke, Carl;Variationen über ein Thema von J.S. Bach;16776
Reinecke, Carl;Violin Sonata, Op.116;16777
Reinecke, Carl;Von der Wiege bis zum Grabe, Op.202;16778
Reinecke, Carl;König Manfred, Op.93;24865
Reinecke, Carl;Nussknacker und Mausekönig, Op.46;24866
Reinecke, Carl;Piano Quartet, Op. 272;24867
Reinecke, Carl;String Quartet No.2, Op.30;24868
Reinecke, Carl;Flute Concerto, Op.283;29749
Reinecke, Carl;Harp Concerto;29750
Reinecke, Carl;8 Kinderlieder, Op.37;29751
Reinecke, Carl;10 Little Fantasias, Op.181;29752
Reinecke, Carl;Four-handed Piano Pieces, Op.54,1;29753
Reinecke, Carl;Romance for Violin and Piano, Op.3;29754
Reinecke, Carl;Romanze, Op.263;29755
Reinecke, Carl;String Trio, Op.249;29756
Reinecke, Carl;Symphony No. 1, Op.79;29757
Reinecke, Carl;Trio for Piano, Clarinet, and Horn, Op.274;29758
Reinecke, Carl;Wind Sextet, Op.271;29759
Reiners, Paul Douglas;The Lost Son;16779
Reinhard, August;Trio No.3 for Cello (Violin), Harmonium and Piano, Op.46;16780
Reinhardt, Heinrich;Ballade, Op.68;16781
Reinhold, Hugo;3 Impromptus;16782
Reinhold, Hugo;Violin Sonata, Op.24;16783
Reinhold, Hugo;Suite for Piano and Strings, Op.7;29760
Reisserová, Julie;Esquisses;16784
Reissiger, Carl Gottlieb;Danses brilliantes, Op.26;16785
Reissiger, Carl Gottlieb;Fairy Waltz;16786
Reissiger, Carl Gottlieb;2 Lieder, Op.135;16787
Reissiger, Carl Gottlieb;Piano Quartet No.5, Op.141;16788
Reissiger, Carl Gottlieb;Piano Trio No.1, Op.25;16789
Reissiger, Carl Gottlieb;Piano Trio No.2, Op.33;16790
Reissiger, Carl Gottlieb;Piano Trio No.3, Op.40;16791
Reissiger, Carl Gottlieb;Piano Trio No.4, Op.56;16792
Reissiger, Carl Gottlieb;Piano Trio No.5, Op.75;16793
Reissiger, Carl Gottlieb;Piano Trio No.6, Op.77;16794
Reissiger, Carl Gottlieb;Piano Trio No.7, Op.85;16795
Reissiger, Carl Gottlieb;Piano Trio No.8, Op.97;16796
Reissiger, Carl Gottlieb;Piano Trio No.9, Op.103;16797
Reissiger, Carl Gottlieb;Piano Trio No.10, Op.115;16798
Reissiger, Carl Gottlieb;Piano Trio No.11, Op.125;16799
Reissiger, Carl Gottlieb;Piano Trio No.12, Op.137;16800
Reissiger, Carl Gottlieb;Piano Trio No.13, Op.150;16801
Reissiger, Carl Gottlieb;Piano Trio No.14, Op.158;16802
Reissiger, Carl Gottlieb;Piano Trio No.15, Op.167;16803
Reissiger, Carl Gottlieb;Piano Trio No.16, Op.170;16804
Reissiger, Carl Gottlieb;Piano Trio No.17, Op.183;16805
Reissiger, Carl Gottlieb;Piano Trio No.18, Op.188;16806
Reissiger, Carl Gottlieb;Piano Trio No.19, Op.192;16807
Reissiger, Carl Gottlieb;Piano Trio No.20, Op.196;16808
Reissiger, Carl Gottlieb;Piano Trio No.22, Op.205;16809
Reissiger, Carl Gottlieb;Piano Trio No.23, Op.213;16810
Reissiger, Carl Gottlieb;String Quintet No.1, Op.90;16811
Reissiger, Carl Gottlieb;Grande Cello Sonata, Op.147;24869
Reissiger, Carl Gottlieb;String Quartet, Op.111 No.1;24870
Reissiger, Carl Gottlieb;String Quartet, Op.111 No.2;24871
Reissiger, Carl Gottlieb;String Quartet, Op.111 No.3;24872
Reissiger, Carl Gottlieb;String Quartet, Op.179;24873
Reissiger, Carl Gottlieb;String Quartet, Op.211 No.1;24874
Reissiger, Carl Gottlieb;String Quartet, Op.211 No.2;24875
Reissiger, Carl Gottlieb;Vater Noah, Op.14;24876
Reissiger, Carl Gottlieb;Denkst du daran? Lied für eine Singstimme mit Begleitung des Piano-Forte;29761
Reissiger, Carl Gottlieb;Deutsche Lieder für Tenor oder hohen Sopran;29762
Reissiger, Carl Gottlieb;Erlkönig, Ballade von Göthe für eine Singstimme mit Begleitung des Pianoforte;29763
Reissiger, Carl Gottlieb;Die Felsenmühle von Estalières;29764
Reissiger, Carl Gottlieb;Gesänge und Lieder von Förster, Göthe u. Pulvermacher für eine Sopran, Mezzo-Sopran, Tenor oder Bariton-Stimme mit Begleitung des Pianoforte;29765
Reissiger, Carl Gottlieb;Gesänge und Lieder für eine Tenor oder Sopran-Stimme mit Begleitung des Piano-Forte;29766
Reissiger, Carl Gottlieb;15 Graduales für Sopran, Alt, Tenor &amp;amp; Bass mit lateinischem Texte, zum Gebrauch für Kirchen, Singacadamien, etc.;29767
Reissiger, Carl Gottlieb;Lieder und Gesänge für eine Sopran- oder Tenor-Stimme mit Begleitung des Pianoforte;29768
Reissiger, Carl Gottlieb;Lieder und Gesänge für eine Sopranstimme mit Begleitung des Piano-Forte;29769
Reissiger, Carl Gottlieb;Lieder und Gesänge für eine Sopran- oder Tenor-Stimme mit Begleitung des Pianoforte;29770
Reissiger, Carl Gottlieb;Lieder für eine Tenor oder Sopran-Stimme mit Begleitung des Pianoforte;29771
Reissiger, Carl Gottlieb;6 Lieder für eine Sopran- oder Tenorstimme mit Begleitung des Pianoforte;29772
Reissiger, Carl Gottlieb;Piano Quartet No.4, Op.138;29773
Reissiger, Carl Gottlieb;Piano Quartet, Op.29;29774
Reissiger, Carl Gottlieb;Piano Quintet, Op.191;29775
Reissiger, Carl Gottlieb;Piano Trio, Op.164;29776
Reissiger, Carl Gottlieb;Piano Trio, Op.175;29777
Reissiger, Carl Gottlieb;Piano Trio, Op.181;29778
Reissiger, Carl Gottlieb;Piano Trio, Op.186;29779
Reissiger, Friedrich August;Six new fairy dances;16812
Reissiger, Friedrich August;Feen-Reigen, Op.18;24877
Remdé, Johann Christian Heinrich;12 Schottische Angloises, Op.1;16813
Remdé, Johann Christian Heinrich;Bagatelles pour le Pianoforte, Op.3;29780
Remdé, Johann Christian Heinrich;6 Kriegs-Lieder fuer einer Bassstimme, mit Begleitung des Pianofortes;29781
Remdé, Johann Christian Heinrich;6 walzer fuer das Pianoforte;29782
Remigio, Davide;Il canto dell'anima;16814
Rendahl, Claes;7 Melodiska Tonstycken;16815
René, Charles;Valses-Caprices;16816
René, Charles;Prélude;29783
Renié, Henriette;Trio pour Harpe, Violon et Violoncelle;16817
Renié, Henriette;Harp Concerto;29784
Renié, Henriette;Trio pour Harpe, Violon et Violoncelle;29785
Renner, Joseph;Toccata für Orgel, Op. 89;16818
Renner, Joseph;12 Preludes, Op.67;29786
Renner, Joseph;Suite for Organ, Op.56;29787
Resinarius, Balthasar;Hymn: Ach Gott von Himmel, sieh darein;16819
Resinarius, Balthasar;Hymn: Aus tiefer Not schrei ich zu dir;16820
Resinarius, Balthasar;Hymn: Christ lag in Todesbanden;16821
Resinarius, Balthasar;Hymn: Christum wir sollen loben schon;16822
Resinarius, Balthasar;Hymn: Dies sind die heilgen zehen Gebot;16823
Resinarius, Balthasar;Hymn: Erhalt uns, Herr, bei deinem Wort (SAAB);16824
Resinarius, Balthasar;Hymn: Erhalt uns, Herr, bei deinem Wort;16825
Resinarius, Balthasar;Hymn: Es spricht der Unweisen Mund wohl;16826
Resinarius, Balthasar;Hymn: Fröhlich wollen wir Halleluia singen;16827
Resinarius, Balthasar;Hymn: Gelobet seist du, Jesu Christ;16828
Resinarius, Balthasar;Hymn: Gott der Vater wohn uns bei;16829
Resinarius, Balthasar;Hymn: Gott sei gelobet und gebenedeiet;16830
Resinarius, Balthasar;Hymn: Ich gläube an Gott, allmächtigen Schöpfer;16831
Resinarius, Balthasar;Hymn: Jesaia dem Propheten das geschah;16832
Resinarius, Balthasar;Hymn: Jesus Christus unser Heiland, Der von uns den Gotteszorn wand;16833
Resinarius, Balthasar;Hymn: Jesus Christus, unser Heiland, Der den Tod überwand;16834
Resinarius, Balthasar;Hymn: Komm, Gott Schöpfer, heiliger Geist;16835
Resinarius, Balthasar;Hymn: Komm, heiliger Geist, Herre Gott;16836
Resinarius, Balthasar;Hymn: Mit Fried und Freud ich fahr dahin;16837
Resinarius, Balthasar;Hymn: Mitten wir im Leben sind;16838
Resinarius, Balthasar;Hymn: Nu bitten wir den heiligen Geist;16839
Resinarius, Balthasar;Hymn: Vater unser, der du bist im Himmel;16840
Resinarius, Balthasar;Hymn: Verleih uns Frieden gnädiglich;16841
Resinarius, Balthasar;Hymn: Wär Gott nicht mit uns diese Zeit;16842
Resinarius, Balthasar;Wir gläuben all an einen Gott;16843
Resinarius, Balthasar;Hymn: Wir gläuben all an einen Gott (STB);16844
Resinarius, Balthasar;Psalm 111 - Ich dank dem Herrn von ganzem Herzen;16845
Resinarius, Balthasar;Summa Passionis Secundum Johannem;16846
Resinarius, Balthasar;Te Deum - Herr Gott, dich loben wir;16847
Respighi, Ottorino;Adagio con variazioni per violoncello e orchestra;16848
Respighi, Ottorino;Antiche danze et arie per liuto;16849
Respighi, Ottorino;Antiche danze et arie per liuto;16850
Respighi, Ottorino;Antiche danze et arie per liuto, Suite No.3;16851
Respighi, Ottorino;Ballata delle Gnomidi;16852
Respighi, Ottorino;Belfagor;16853
Respighi, Ottorino;Belkis, Queen of Sheba;16854
Respighi, Ottorino;Concerto Gregoriano;16855
Respighi, Ottorino;Concerto in modo misolidio;16856
Respighi, Ottorino;Roman Festivals;16857
Respighi, Ottorino;Le Fontane di Roma;16858
Respighi, Ottorino;Six Little Pieces;16859
Respighi, Ottorino;Metamorphoseon XII Modi, Tema e Variazioni per Orchestra;16860
Respighi, Ottorino;6 Pieces for Piano;16861
Respighi, Ottorino;6 Pieces for Violin and Piano;16862
Respighi, Ottorino;I Pini di Roma;16863
Respighi, Ottorino;Poema autunnale;16864
Respighi, Ottorino;Tre preludi sopra melodie gregoriane;16865
Respighi, Ottorino;4 Scottish Songs;16866
Respighi, Ottorino;Toccata;16867
Respighi, Ottorino;Three Botticelli Pictures;16868
Respighi, Ottorino;Gli uccelli;16869
Respighi, Ottorino;Vetrate di Chiesa ;16870
Respighi, Ottorino;Violin Sonata in B minor;16871
Respighi, Ottorino;Nebbie;24878
Ressi, Marco;Sonata Concertata, Op.5;16872
Reubke, Julius;Sonate für die Orgel;16873
Reubke, Julius;Piano Sonata;16874
Reubke, Julius;Scherzo for Piano;24879
Reubke, Julius;Sonate für die Orgel;29788
Reuchsel, Amédée;Piano Quartet;16876
Reuchsel, Amédée;Piano Trio;16877
Reuchsel, Amédée;Dix pièces nouvelles pour grand-orgue, Op.180;16878
Reuchsel, Amédée;Sextet for Piano and Winds;16879
Reuchsel, Amédée;Violin Sonata;16880
Reuchsel, Amédée;Fantaisie Appassionata for Clarinet and Piano;29789
Reutter, Georg;Ecce quomodo moritur;16881
Reutter, Georg;De profundis clamavi;29790
Reyer, Ernest;Sigurd;16882
Reyer, Ernest;La statue;16883
Reyer, Ernest;Erostrate;29791
Reyer, Ernest;Salammbô;29792
Reyes Rodriguez, Bryan;Cuartetono 1;16884
Reznicek, Emil von;Donna Diana;16885
